saree_id,saree_name,image_url
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380614178.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380654265.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380673856.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380694396.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380711368.jpg
6985e018e9001af64ec7a61b,Saree083,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770381225571.jpg
6985e018e9001af64ec7a61b,Saree083,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770381234209.jpg
6985e018e9001af64ec7a61b,Saree083,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770381248037.jpg
6985e018e9001af64ec7a61b,Saree083,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770381256718.jpg
6985e018e9001af64ec7a61b,Saree083,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770381269968.jpg
